Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2610
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;764
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;75804
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;61678
Balears (Illes)/Balears (Illes);FURGONETAS;Biometano;1
Balears (Illes)/Balears (Illes);FURGONETAS;Diesel;44200
Balears (Illes)/Balears (Illes);FURGONETAS;Eléctrico;238
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Licuado de Petroleo;249
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Natural Comprimido;26
Balears (Illes)/Balears (Illes);FURGONETAS;Gasolina;16962
Balears (Illes)/Balears (Illes);FURGONETAS;Otros;1
Balears (Illes)/Balears (Illes);FURGONETAS;Sin especificar;1
Balears (Illes)/Balears (Illes);MOTOCICLETAS;TOTAL;155104
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Diesel;48
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Eléctrico;807
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gas Licuado de Petroleo;4
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gasolina;154222
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Otros;10
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Sin especificar;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Solar;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;TOTAL;9427
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Diesel;7468
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Eléctrico;135
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Comprimido;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gasolina;1608
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Otros;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Sin especificar;204
Balears (Illes)/Balears (Illes);REMOLQUES;TOTAL;4621
Balears (Illes)/Balears (Illes);REMOLQUES;Sin especificar;4621
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;TOTAL;3581
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;Sin especificar;3581
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;TOTAL;2150
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;Diesel;2150
Balears (Illes)/Balears (Illes);TURISMOS;TOTAL;735121
Balears (Illes)/Balears (Illes);TURISMOS;Biodiesel;4
Balears (Illes)/Balears (Illes);TURISMOS;Biometano;1
Balears (Illes)/Balears (Illes);TURISMOS;Butano;1
Balears (Illes)/Balears (Illes);TURISMOS;Diesel;251104
Balears (Illes)/Balears (Illes);TURISMOS;Eléctrico;2108
Balears (Illes)/Balears (Illes);TURISMOS;Gas Licuado de Petroleo;863
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Comprimido;86
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);TURISMOS;Gasolina;480902
Balears (Illes)/Balears (Illes);TURISMOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);TURISMOS;Otros;27
Balears (Illes)/Balears (Illes);TURISMOS;Sin especificar;23
Canarias/Palmas (Las);AUTOBUSES;TOTAL;3126
Canarias/Palmas (Las);AUTOBUSES;Diesel;3095
Canarias/Palmas (Las);AUTOBUSES;Eléctrico;4
Canarias/Palmas (Las);AUTOBUSES;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);AUTOBUSES;Gasolina;26
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;TOTAL;106966
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Diesel;94390
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Eléctrico;97
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;13
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gasolina;12466
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;TOTAL;9778
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Diesel;9669
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gasolina;106
Canarias/Palmas (Las);CICLOMOTORES;TOTAL;29101
Canarias/Palmas (Las);CICLOMOTORES;Diesel;1802
Canarias/Palmas (Las);CICLOMOTORES;Eléctrico;211
Canarias/Palmas (Las);CICLOMOTORES;Gasolina;27088
Canarias/Palmas (Las);FURGONETAS;TOTAL;70420
Canarias/Palmas (Las);FURGONETAS;Diesel;54955
Canarias/Palmas (Las);FURGONETAS;Eléctrico;131
Canarias/Palmas (Las);FURGONETAS;Gas Licuado de Petroleo;122
Canarias/Palmas (Las);FURGONETAS;Gas Natural Comprimido;2
Canarias/Palmas (Las);FURGONETAS;Gasolina;15210
Canarias/Palmas (Las);MOTOCICLETAS;TOTAL;75186
Canarias/Palmas (Las);MOTOCICLETAS;Diesel;94
Canarias/Palmas (Las);MOTOCICLETAS;Eléctrico;649
Canarias/Palmas (Las);MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);MOTOCICLETAS;Gasolina;74441
Canarias/Palmas (Las);MOTOCICLETAS;Sin especificar;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;TOTAL;13696
Canarias/Palmas (Las);OTROS VEHÍCULOS;Diesel;10713
Canarias/Palmas (Las);OTROS VEHÍCULOS;Eléctrico;249
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gas Licuado de Petroleo;5
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gasolina;2615
Canarias/Palmas (Las);OTROS VEHÍCULOS;Otros;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;Sin especificar;111
Canarias/Palmas (Las);OTROS VEHÍCULOS;Solar;2
Canarias/Palmas (Las);REMOLQUES;TOTAL;3162
Canarias/Palmas (Las);REMOLQUES;Sin especificar;3162
Canarias/Palmas (Las);SEMIRREMOLQUES;TOTAL;5139
Canarias/Palmas (Las);SEMIRREMOLQUES;Sin especificar;5139
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;TOTAL;2661
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;Diesel;2661
Canarias/Palmas (Las);TURISMOS;TOTAL;593568
Canarias/Palmas (Las);TURISMOS;Biodiesel;2
Canarias/Palmas (Las);TURISMOS;Butano;2
Canarias/Palmas (Las);TURISMOS;Diesel;123184
Canarias/Palmas (Las);TURISMOS;Eléctrico;1634
Canarias/Palmas (Las);TURISMOS;Gas Licuado de Petroleo;1332
Canarias/Palmas (Las);TURISMOS;Gas Natural Comprimido;8
Canarias/Palmas (Las);TURISMOS;Gas Natural Licuado;3
Canarias/Palmas (Las);TURISMOS;Gasolina;467381
Canarias/Palmas (Las);TURISMOS;Hidrógeno;4
Canarias/Palmas (Las);TURISMOS;Otros;11
Canarias/Palmas (Las);TURISMOS;Sin especificar;7
Canarias/Santa Cruz de Tenerife;AUTOBUSES;TOTAL;2825
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Diesel;2799
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Eléctrico;4
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Gasolina;22
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;TOTAL;104174
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Diesel;91645
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Eléctrico;23
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;39
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gasolina;12463
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Otros;1
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;TOTAL;8696
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Diesel;8586
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;8
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gasolina;100
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Sin especificar;1
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;TOTAL;25485
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Diesel;977
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Eléctrico;154
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Gasolina;24352
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Sin especificar;2
Canarias/Santa Cruz de Tenerife;FURGONETAS;TOTAL;74481
Canarias/Santa Cruz de Tenerife;FURGONETAS;Butano;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Diesel;56055
Canarias/Santa Cruz de Tenerife;FURGONETAS;Eléctrico;98
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Licuado de Petroleo;69
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gasolina;18257
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;TOTAL;73731
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Diesel;48
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Eléctrico;258
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gasolina;73422
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Otros;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;TOTAL;11215
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Butano;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Diesel;8648
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Eléctrico;114
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gasolina;2332
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Otros;9
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Sin especificar;104
Canarias/Santa Cruz de Tenerife;REMOLQUES;TOTAL;2217
Canarias/Santa Cruz de Tenerife;REMOLQUES;Sin especificar;2217
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;TOTAL;3941
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;Sin especificar;3941
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;TOTAL;2239
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;Diesel;2239
Canarias/Santa Cruz de Tenerife;TURISMOS;TOTAL;582301
Canarias/Santa Cruz de Tenerife;TURISMOS;Butano;1
Canarias/Santa Cruz de Tenerife;TURISMOS;Diesel;110075
Canarias/Santa Cruz de Tenerife;TURISMOS;Eléctrico;1082
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Licuado de Petroleo;711
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Comprimido;8
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Licuado;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Gasolina;470391
Canarias/Santa Cruz de Tenerife;TURISMOS;Hidrógeno;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Otros;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Sin especificar;17
Cantabria/Cantabria;AUTOBUSES;TOTAL;620
Cantabria/Cantabria;AUTOBUSES;Diesel;619
Cantabria/Cantabria;AUTOBUSES;Gasolina;1
Cantabria/Cantabria;CAMIONES HASTA 3500kg;TOTAL;25391
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Diesel;24919
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Eléctrico;19
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;42
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gasolina;409
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;TOTAL;4486
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Diesel;4421
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gasolina;57
Cantabria/Cantabria;CICLOMOTORES;TOTAL;17263
Cantabria/Cantabria;CICLOMOTORES;Diesel;828
Cantabria/Cantabria;CICLOMOTORES;Eléctrico;96
Cantabria/Cantabria;CICLOMOTORES;Gasolina;16339
Cantabria/Cantabria;FURGONETAS;TOTAL;27181
Cantabria/Cantabria;FURGONETAS;Biometano;1
Cantabria/Cantabria;FURGONETAS;Diesel;23189
Cantabria/Cantabria;FURGONETAS;Eléctrico;43
Cantabria/Cantabria;FURGONETAS;Gas Licuado de Petroleo;107
Cantabria/Cantabria;FURGONETAS;Gas Natural Comprimido;2
Cantabria/Cantabria;FURGONETAS;Gasolina;3836
Cantabria/Cantabria;FURGONETAS;Otros;3
Cantabria/Cantabria;MOTOCICLETAS;TOTAL;43727
Cantabria/Cantabria;MOTOCICLETAS;Diesel;109
Cantabria/Cantabria;MOTOCICLETAS;Eléctrico;150
Cantabria/Cantabria;MOTOCICLETAS;Gas Licuado de Petroleo;2
Cantabria/Cantabria;MOTOCICLETAS;Gasolina;43464
Cantabria/Cantabria;MOTOCICLETAS;Sin especificar;2
Cantabria/Cantabria;OTROS VEHÍCULOS;TOTAL;7212
Cantabria/Cantabria;OTROS VEHÍCULOS;Butano;2
Cantabria/Cantabria;OTROS VEHÍCULOS;Diesel;4909
Cantabria/Cantabria;OTROS VEHÍCULOS;Eléctrico;67
Cantabria/Cantabria;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Cantabria/Cantabria;OTROS VEHÍCULOS;Gasolina;1982
Cantabria/Cantabria;OTROS VEHÍCULOS;Otros;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Sin especificar;244
Cantabria/Cantabria;REMOLQUES;TOTAL;3084
Cantabria/Cantabria;REMOLQUES;Sin especificar;3084
Cantabria/Cantabria;SEMIRREMOLQUES;TOTAL;6764
Cantabria/Cantabria;SEMIRREMOLQUES;Sin especificar;6764
Cantabria/Cantabria;TRACTORES INDUSTRIALES;TOTAL;3732
Cantabria/Cantabria;TRACTORES INDUSTRIALES;Diesel;3732
Cantabria/Cantabria;TURISMOS;TOTAL;315690
Cantabria/Cantabria;TURISMOS;;1
Cantabria/Cantabria;TURISMOS;Biodiesel;2
Cantabria/Cantabria;TURISMOS;Butano;2
Cantabria/Cantabria;TURISMOS;Diesel;186559
Cantabria/Cantabria;TURISMOS;Eléctrico;479
Cantabria/Cantabria;TURISMOS;Etanol;2
Cantabria/Cantabria;TURISMOS;Gas Licuado de Petroleo;725
Cantabria/Cantabria;TURISMOS;Gas Natural Comprimido;24
Cantabria/Cantabria;TURISMOS;Gas Natural Licuado;1
Cantabria/Cantabria;TURISMOS;Gasolina;127845
Cantabria/Cantabria;TURISMOS;Otros;46
Cantabria/Cantabria;TURISMOS;Sin especificar;4
Castilla y León/Ávila;AUTOBUSES;TOTAL;109
Castilla y León/Ávila;AUTOBUSES;Diesel;105
Castilla y León/Ávila;AUTOBUSES;Eléctrico;3
Castilla y León/Ávila;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES HASTA 3500kg;TOTAL;10528
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Diesel;10252
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gasolina;261
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;TOTAL;1984
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Diesel;1971
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gasolina;11
Castilla y León/Ávila;CICLOMOTORES;TOTAL;6399
Castilla y León/Ávila;CICLOMOTORES;Diesel;198
Castilla y León/Ávila;CICLOMOTORES;Eléctrico;30
Castilla y León/Ávila;CICLOMOTORES;Gasolina;6171
Castilla y León/Ávila;FURGONETAS;TOTAL;13606
Castilla y León/Ávila;FURGONETAS;Diesel;11399
Castilla y León/Ávila;FURGONETAS;Eléctrico;4
Castilla y León/Ávila;FURGONETAS;Gas Licuado de Petroleo;23
Castilla y León/Ávila;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Ávila;FURGONETAS;Gasolina;2176
Castilla y León/Ávila;FURGONETAS;Otros;1
Castilla y León/Ávila;MOTOCICLETAS;TOTAL;10154
Castilla y León/Ávila;MOTOCICLETAS;Diesel;38
Castilla y León/Ávila;MOTOCICLETAS;Eléctrico;18
Castilla y León/Ávila;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;MOTOCICLETAS;Gasolina;10097
Castilla y León/Ávila;OTROS VEHÍCULOS;TOTAL;3874
Castilla y León/Ávila;OTROS VEHÍCULOS;Diesel;2596
Castilla y León/Ávila;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Natural Licuado;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gasolina;1219
Castilla y León/Ávila;OTROS VEHÍCULOS;Otros;6
Castilla y León/Ávila;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Ávila;REMOLQUES;TOTAL;1061
Castilla y León/Ávila;REMOLQUES;Sin especificar;1061
Castilla y León/Ávila;SEMIRREMOLQUES;TOTAL;1229
Castilla y León/Ávila;SEMIRREMOLQUES;Sin especificar;1229
Castilla y León/Ávila;TRACTORES INDUSTRIALES;TOTAL;1074
Castilla y León/Ávila;TRACTORES INDUSTRIALES;Diesel;1074
Castilla y León/Ávila;TURISMOS;TOTAL;91853
Castilla y León/Ávila;TURISMOS;Butano;2
Castilla y León/Ávila;TURISMOS;Diesel;57105
Castilla y León/Ávila;TURISMOS;Eléctrico;75
Castilla y León/Ávila;TURISMOS;Gas Licuado de Petroleo;184
Castilla y León/Ávila;TURISMOS;Gas Natural Comprimido;15
Castilla y León/Ávila;TURISMOS;Gasolina;34467
Castilla y León/Ávila;TURISMOS;Hidrógeno;1
Castilla y León/Ávila;TURISMOS;Otros;4
Castilla y León/Burgos;AUTOBUSES;TOTAL;467
Castilla y León/Burgos;AUTOBUSES;Diesel;425
Castilla y León/Burgos;AUTOBUSES;Eléctrico;1
Castilla y León/Burgos;AUTOBUSES;Gas Natural Comprimido;37
Castilla y León/Burgos;AUTOBUSES;Gasolina;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;TOTAL;15212
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Diesel;14862
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Eléctrico;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;10
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gasolina;335
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;TOTAL;3121
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Diesel;3096
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gasolina;23
Castilla y León/Burgos;CICLOMOTORES;TOTAL;7528
Castilla y León/Burgos;CICLOMOTORES;Diesel;326
Castilla y León/Burgos;CICLOMOTORES;Eléctrico;41
Castilla y León/Burgos;CICLOMOTORES;Gasolina;7161
Castilla y León/Burgos;FURGONETAS;TOTAL;20680
Castilla y León/Burgos;FURGONETAS;Diesel;17717
Castilla y León/Burgos;FURGONETAS;Eléctrico;33
Castilla y León/Burgos;FURGONETAS;Gas Licuado de Petroleo;31
Castilla y León/Burgos;FURGONETAS;Gas Natural Comprimido;14
Castilla y León/Burgos;FURGONETAS;Gasolina;2883
Castilla y León/Burgos;FURGONETAS;Otros;1
Castilla y León/Burgos;FURGONETAS;Sin especificar;1
Castilla y León/Burgos;MOTOCICLETAS;TOTAL;19417
Castilla y León/Burgos;MOTOCICLETAS;Diesel;59
Castilla y León/Burgos;MOTOCICLETAS;Eléctrico;61
Castilla y León/Burgos;MOTOCICLETAS;Gasolina;19294
Castilla y León/Burgos;MOTOCICLETAS;Sin especificar;3
Castilla y León/Burgos;OTROS VEHÍCULOS;TOTAL;7027
Castilla y León/Burgos;OTROS VEHÍCULOS;Diesel;4779
Castilla y León/Burgos;OTROS VEHÍCULOS;Eléctrico;28
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Natural Licuado;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gasolina;1964
Castilla y León/Burgos;OTROS VEHÍCULOS;Otros;6
Castilla y León/Burgos;OTROS VEHÍCULOS;Sin especificar;245
Castilla y León/Burgos;OTROS VEHÍCULOS;Solar;1
Castilla y León/Burgos;REMOLQUES;TOTAL;2629
Castilla y León/Burgos;REMOLQUES;Sin especificar;2629
Castilla y León/Burgos;SEMIRREMOLQUES;TOTAL;3475
Castilla y León/Burgos;SEMIRREMOLQUES;Sin especificar;3475
Castilla y León/Burgos;TRACTORES INDUSTRIALES;TOTAL;3168
Castilla y León/Burgos;TRACTORES INDUSTRIALES;Diesel;3168
Castilla y León/Burgos;TURISMOS;TOTAL;195816
Castilla y León/Burgos;TURISMOS;Diesel;112544
Castilla y León/Burgos;TURISMOS;Eléctrico;275
Castilla y León/Burgos;TURISMOS;Etanol;1
Castilla y León/Burgos;TURISMOS;Gas Licuado de Petroleo;313
Castilla y León/Burgos;TURISMOS;Gas Natural Comprimido;52
Castilla y León/Burgos;TURISMOS;Gasolina;82588
Castilla y León/Burgos;TURISMOS;Hidrógeno;1
Castilla y León/Burgos;TURISMOS;Otros;27
Castilla y León/Burgos;TURISMOS;Sin especificar;15
Castilla y León/León;AUTOBUSES;TOTAL;717
Castilla y León/León;AUTOBUSES;Diesel;713
Castilla y León/León;AUTOBUSES;Gas Licuado de Petroleo;2
Castilla y León/León;AUTOBUSES;Gas Natural Comprimido;1
Castilla y León/León;AUTOBUSES;Gasolina;1
Castilla y León/León;CAMIONES HASTA 3500kg;TOTAL;22416
Castilla y León/León;CAMIONES HASTA 3500kg;Diesel;21816
Castilla y León/León;CAMIONES HASTA 3500kg;Eléctrico;8
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Natural Licuado;2
Castilla y León/León;CAMIONES HASTA 3500kg;Gasolina;573
Castilla y León/León;CAMIONES HASTA 3500kg;Sin especificar;3
Castilla y León/León;CAMIONES MÁS DE 3500kg;TOTAL;4766
Castilla y León/León;CAMIONES MÁS DE 3500kg;Diesel;4742
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gasolina;22
Castilla y León/León;CICLOMOTORES;TOTAL;15792
Castilla y León/León;CICLOMOTORES;Diesel;353
Castilla y León/León;CICLOMOTORES;Eléctrico;71
Castilla y León/León;CICLOMOTORES;Gasolina;15356
Castilla y León/León;CICLOMOTORES;Sin especificar;12
Castilla y León/León;FURGONETAS;TOTAL;32201
Castilla y León/León;FURGONETAS;Diesel;26034
Castilla y León/León;FURGONETAS;Eléctrico;12
Castilla y León/León;FURGONETAS;Gas Licuado de Petroleo;35
Castilla y León/León;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/León;FURGONETAS;Gasolina;6116
Castilla y León/León;FURGONETAS;Otros;1
Castilla y León/León;MOTOCICLETAS;TOTAL;29329
Castilla y León/León;MOTOCICLETAS;Diesel;76
Castilla y León/León;MOTOCICLETAS;Eléctrico;81
Castilla y León/León;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/León;MOTOCICLETAS;Gasolina;29160
Castilla y León/León;MOTOCICLETAS;Sin especificar;11
Castilla y León/León;OTROS VEHÍCULOS;TOTAL;7056
Castilla y León/León;OTROS VEHÍCULOS;;1
