Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Diesel;8365
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Eléctrico;7
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;77
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;234
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;79020
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2627
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;863
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;75523
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;62792
Balears (Illes)/Balears (Illes);FURGONETAS;Biometano;1
Balears (Illes)/Balears (Illes);FURGONETAS;Diesel;45054
Balears (Illes)/Balears (Illes);FURGONETAS;Eléctrico;273
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Licuado de Petroleo;256
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Natural Comprimido;31
Balears (Illes)/Balears (Illes);FURGONETAS;Gasolina;17175
Balears (Illes)/Balears (Illes);FURGONETAS;Otros;1
Balears (Illes)/Balears (Illes);FURGONETAS;Sin especificar;1
Balears (Illes)/Balears (Illes);MOTOCICLETAS;TOTAL;158644
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Diesel;46
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Eléctrico;950
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gas Licuado de Petroleo;10
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gasolina;157613
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Otros;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Sin especificar;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Solar;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;TOTAL;9680
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Diesel;7675
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Eléctrico;138
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Comprimido;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gasolina;1645
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Otros;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Sin especificar;208
Balears (Illes)/Balears (Illes);REMOLQUES;TOTAL;4703
Balears (Illes)/Balears (Illes);REMOLQUES;Sin especificar;4703
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;TOTAL;3569
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;Sin especificar;3569
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;TOTAL;2143
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;Diesel;2143
Balears (Illes)/Balears (Illes);TURISMOS;TOTAL;738559
Balears (Illes)/Balears (Illes);TURISMOS;Biodiesel;4
Balears (Illes)/Balears (Illes);TURISMOS;Butano;11
Balears (Illes)/Balears (Illes);TURISMOS;Diesel;249883
Balears (Illes)/Balears (Illes);TURISMOS;Eléctrico;2644
Balears (Illes)/Balears (Illes);TURISMOS;Gas Licuado de Petroleo;1015
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Comprimido;93
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);TURISMOS;Gasolina;484818
Balears (Illes)/Balears (Illes);TURISMOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);TURISMOS;Otros;66
Balears (Illes)/Balears (Illes);TURISMOS;Sin especificar;23
Canarias/Palmas (Las);AUTOBUSES;TOTAL;3123
Canarias/Palmas (Las);AUTOBUSES;Diesel;3092
Canarias/Palmas (Las);AUTOBUSES;Eléctrico;4
Canarias/Palmas (Las);AUTOBUSES;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);AUTOBUSES;Gasolina;26
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;TOTAL;106217
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Diesel;93853
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Eléctrico;99
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;19
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gasolina;12245
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Otros;1
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;TOTAL;9772
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Diesel;9661
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gasolina;106
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Otros;1
Canarias/Palmas (Las);CICLOMOTORES;TOTAL;28953
Canarias/Palmas (Las);CICLOMOTORES;Diesel;1792
Canarias/Palmas (Las);CICLOMOTORES;Eléctrico;241
Canarias/Palmas (Las);CICLOMOTORES;Gasolina;26918
Canarias/Palmas (Las);CICLOMOTORES;Sin especificar;2
Canarias/Palmas (Las);FURGONETAS;TOTAL;70719
Canarias/Palmas (Las);FURGONETAS;Diesel;55218
Canarias/Palmas (Las);FURGONETAS;Eléctrico;149
Canarias/Palmas (Las);FURGONETAS;Gas Licuado de Petroleo;133
Canarias/Palmas (Las);FURGONETAS;Gas Natural Comprimido;1
Canarias/Palmas (Las);FURGONETAS;Gasolina;15218
Canarias/Palmas (Las);MOTOCICLETAS;TOTAL;76654
Canarias/Palmas (Las);MOTOCICLETAS;Diesel;95
Canarias/Palmas (Las);MOTOCICLETAS;Eléctrico;669
Canarias/Palmas (Las);MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);MOTOCICLETAS;Gasolina;75887
Canarias/Palmas (Las);MOTOCICLETAS;Sin especificar;2
Canarias/Palmas (Las);OTROS VEHÍCULOS;TOTAL;14124
Canarias/Palmas (Las);OTROS VEHÍCULOS;Diesel;11131
Canarias/Palmas (Las);OTROS VEHÍCULOS;Eléctrico;257
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gas Licuado de Petroleo;7
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gasolina;2615
Canarias/Palmas (Las);OTROS VEHÍCULOS;Otros;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;Sin especificar;111
Canarias/Palmas (Las);OTROS VEHÍCULOS;Solar;2
Canarias/Palmas (Las);REMOLQUES;TOTAL;3167
Canarias/Palmas (Las);REMOLQUES;Sin especificar;3167
Canarias/Palmas (Las);SEMIRREMOLQUES;TOTAL;5150
Canarias/Palmas (Las);SEMIRREMOLQUES;Sin especificar;5150
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;TOTAL;2674
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;Diesel;2674
Canarias/Palmas (Las);TURISMOS;TOTAL;599259
Canarias/Palmas (Las);TURISMOS;Biodiesel;2
Canarias/Palmas (Las);TURISMOS;Butano;2
Canarias/Palmas (Las);TURISMOS;Diesel;123326
Canarias/Palmas (Las);TURISMOS;Eléctrico;2110
Canarias/Palmas (Las);TURISMOS;Gas Licuado de Petroleo;1466
Canarias/Palmas (Las);TURISMOS;Gas Natural Comprimido;7
Canarias/Palmas (Las);TURISMOS;Gas Natural Licuado;3
Canarias/Palmas (Las);TURISMOS;Gasolina;472314
Canarias/Palmas (Las);TURISMOS;Hidrógeno;5
Canarias/Palmas (Las);TURISMOS;Otros;17
Canarias/Palmas (Las);TURISMOS;Sin especificar;7
Canarias/Santa Cruz de Tenerife;AUTOBUSES;TOTAL;2824
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Diesel;2798
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Eléctrico;4
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Gasolina;22
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;TOTAL;103577
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Diesel;91221
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Eléctrico;27
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;56
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gasolina;12268
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Otros;2
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;TOTAL;8737
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Diesel;8611
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;27
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;6
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gasolina;92
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Sin especificar;1
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;TOTAL;25407
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Diesel;993
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Eléctrico;165
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Gasolina;24247
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Sin especificar;2
Canarias/Santa Cruz de Tenerife;FURGONETAS;TOTAL;74582
Canarias/Santa Cruz de Tenerife;FURGONETAS;Butano;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Diesel;56248
Canarias/Santa Cruz de Tenerife;FURGONETAS;Eléctrico;102
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Licuado de Petroleo;80
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gasolina;18148
Canarias/Santa Cruz de Tenerife;FURGONETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;TOTAL;75472
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Diesel;52
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Eléctrico;270
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gasolina;75147
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Otros;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;TOTAL;11581
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Butano;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Diesel;8997
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Eléctrico;115
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gasolina;2345
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Otros;9
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Sin especificar;106
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Solar;1
Canarias/Santa Cruz de Tenerife;REMOLQUES;TOTAL;2256
Canarias/Santa Cruz de Tenerife;REMOLQUES;Sin especificar;2256
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;TOTAL;3967
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;Sin especificar;3967
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;TOTAL;2233
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;Diesel;2233
Canarias/Santa Cruz de Tenerife;TURISMOS;TOTAL;585397
Canarias/Santa Cruz de Tenerife;TURISMOS;Butano;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Diesel;110873
Canarias/Santa Cruz de Tenerife;TURISMOS;Eléctrico;1408
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Licuado de Petroleo;786
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Comprimido;11
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Licuado;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Gasolina;472285
Canarias/Santa Cruz de Tenerife;TURISMOS;Hidrógeno;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Otros;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Sin especificar;17
Cantabria/Cantabria;AUTOBUSES;TOTAL;641
Cantabria/Cantabria;AUTOBUSES;Diesel;640
Cantabria/Cantabria;AUTOBUSES;Gasolina;1
Cantabria/Cantabria;CAMIONES HASTA 3500kg;TOTAL;25239
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Diesel;24770
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Eléctrico;19
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;45
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gasolina;403
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;TOTAL;4492
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Diesel;4427
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Eléctrico;1
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gasolina;56
Cantabria/Cantabria;CICLOMOTORES;TOTAL;17297
Cantabria/Cantabria;CICLOMOTORES;Diesel;827
Cantabria/Cantabria;CICLOMOTORES;Eléctrico;119
Cantabria/Cantabria;CICLOMOTORES;Gasolina;16351
Cantabria/Cantabria;FURGONETAS;TOTAL;27642
Cantabria/Cantabria;FURGONETAS;Biometano;1
Cantabria/Cantabria;FURGONETAS;Diesel;23630
Cantabria/Cantabria;FURGONETAS;Eléctrico;46
Cantabria/Cantabria;FURGONETAS;Gas Licuado de Petroleo;118
Cantabria/Cantabria;FURGONETAS;Gas Natural Comprimido;2
Cantabria/Cantabria;FURGONETAS;Gasolina;3841
Cantabria/Cantabria;FURGONETAS;Otros;4
Cantabria/Cantabria;MOTOCICLETAS;TOTAL;44678
Cantabria/Cantabria;MOTOCICLETAS;Diesel;107
Cantabria/Cantabria;MOTOCICLETAS;Eléctrico;175
Cantabria/Cantabria;MOTOCICLETAS;Gas Licuado de Petroleo;2
Cantabria/Cantabria;MOTOCICLETAS;Gasolina;44392
Cantabria/Cantabria;MOTOCICLETAS;Sin especificar;2
Cantabria/Cantabria;OTROS VEHÍCULOS;TOTAL;7371
Cantabria/Cantabria;OTROS VEHÍCULOS;Butano;2
Cantabria/Cantabria;OTROS VEHÍCULOS;Diesel;5037
Cantabria/Cantabria;OTROS VEHÍCULOS;Eléctrico;66
Cantabria/Cantabria;OTROS VEHÍCULOS;Gas Licuado de Petroleo;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Gasolina;2009
Cantabria/Cantabria;OTROS VEHÍCULOS;Otros;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Sin especificar;247
Cantabria/Cantabria;REMOLQUES;TOTAL;3159
Cantabria/Cantabria;REMOLQUES;Sin especificar;3159
Cantabria/Cantabria;SEMIRREMOLQUES;TOTAL;6929
Cantabria/Cantabria;SEMIRREMOLQUES;Sin especificar;6929
Cantabria/Cantabria;TRACTORES INDUSTRIALES;TOTAL;3761
Cantabria/Cantabria;TRACTORES INDUSTRIALES;Diesel;3761
Cantabria/Cantabria;TURISMOS;TOTAL;317612
Cantabria/Cantabria;TURISMOS;Biodiesel;2
Cantabria/Cantabria;TURISMOS;Butano;2
Cantabria/Cantabria;TURISMOS;Diesel;186878
Cantabria/Cantabria;TURISMOS;Eléctrico;573
Cantabria/Cantabria;TURISMOS;Etanol;2
Cantabria/Cantabria;TURISMOS;Gas Licuado de Petroleo;880
Cantabria/Cantabria;TURISMOS;Gas Natural Comprimido;22
Cantabria/Cantabria;TURISMOS;Gas Natural Licuado;1
Cantabria/Cantabria;TURISMOS;Gasolina;129201
Cantabria/Cantabria;TURISMOS;Otros;46
Cantabria/Cantabria;TURISMOS;Sin especificar;5
Castilla y León/Ávila;AUTOBUSES;TOTAL;108
Castilla y León/Ávila;AUTOBUSES;Diesel;104
Castilla y León/Ávila;AUTOBUSES;Eléctrico;3
Castilla y León/Ávila;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES HASTA 3500kg;TOTAL;10555
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Diesel;10279
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gasolina;261
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;TOTAL;1976
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Diesel;1963
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gasolina;11
Castilla y León/Ávila;CICLOMOTORES;TOTAL;6415
Castilla y León/Ávila;CICLOMOTORES;Diesel;204
Castilla y León/Ávila;CICLOMOTORES;Eléctrico;36
Castilla y León/Ávila;CICLOMOTORES;Gasolina;6175
Castilla y León/Ávila;FURGONETAS;TOTAL;13707
Castilla y León/Ávila;FURGONETAS;Diesel;11508
Castilla y León/Ávila;FURGONETAS;Eléctrico;5
Castilla y León/Ávila;FURGONETAS;Gas Licuado de Petroleo;25
Castilla y León/Ávila;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Ávila;FURGONETAS;Gasolina;2165
Castilla y León/Ávila;FURGONETAS;Otros;1
Castilla y León/Ávila;MOTOCICLETAS;TOTAL;10345
Castilla y León/Ávila;MOTOCICLETAS;Diesel;39
Castilla y León/Ávila;MOTOCICLETAS;Eléctrico;22
Castilla y León/Ávila;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;MOTOCICLETAS;Gasolina;10283
Castilla y León/Ávila;OTROS VEHÍCULOS;TOTAL;3904
Castilla y León/Ávila;OTROS VEHÍCULOS;Diesel;2620
Castilla y León/Ávila;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gasolina;1226
Castilla y León/Ávila;OTROS VEHÍCULOS;Otros;6
Castilla y León/Ávila;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Ávila;REMOLQUES;TOTAL;1078
Castilla y León/Ávila;REMOLQUES;Sin especificar;1078
Castilla y León/Ávila;SEMIRREMOLQUES;TOTAL;1231
Castilla y León/Ávila;SEMIRREMOLQUES;Sin especificar;1231
Castilla y León/Ávila;TRACTORES INDUSTRIALES;TOTAL;1073
Castilla y León/Ávila;TRACTORES INDUSTRIALES;Diesel;1073
Castilla y León/Ávila;TURISMOS;TOTAL;92491
Castilla y León/Ávila;TURISMOS;Butano;2
Castilla y León/Ávila;TURISMOS;Diesel;57417
Castilla y León/Ávila;TURISMOS;Eléctrico;103
Castilla y León/Ávila;TURISMOS;Gas Licuado de Petroleo;193
Castilla y León/Ávila;TURISMOS;Gas Natural Comprimido;15
Castilla y León/Ávila;TURISMOS;Gasolina;34756
Castilla y León/Ávila;TURISMOS;Hidrógeno;1
Castilla y León/Ávila;TURISMOS;Otros;4
Castilla y León/Burgos;AUTOBUSES;TOTAL;462
Castilla y León/Burgos;AUTOBUSES;Diesel;420
Castilla y León/Burgos;AUTOBUSES;Eléctrico;1
Castilla y León/Burgos;AUTOBUSES;Gas Natural Comprimido;37
Castilla y León/Burgos;AUTOBUSES;Gasolina;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;TOTAL;15224
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Diesel;14870
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;17
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gasolina;332
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;TOTAL;3104
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Diesel;3079
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gasolina;22
Castilla y León/Burgos;CICLOMOTORES;TOTAL;7514
Castilla y León/Burgos;CICLOMOTORES;Diesel;325
Castilla y León/Burgos;CICLOMOTORES;Eléctrico;48
Castilla y León/Burgos;CICLOMOTORES;Gasolina;7139
Castilla y León/Burgos;CICLOMOTORES;Sin especificar;2
Castilla y León/Burgos;FURGONETAS;TOTAL;20888
Castilla y León/Burgos;FURGONETAS;Diesel;17900
Castilla y León/Burgos;FURGONETAS;Eléctrico;33
Castilla y León/Burgos;FURGONETAS;Gas Licuado de Petroleo;34
Castilla y León/Burgos;FURGONETAS;Gas Natural Comprimido;14
Castilla y León/Burgos;FURGONETAS;Gasolina;2906
Castilla y León/Burgos;FURGONETAS;Otros;1
Castilla y León/Burgos;MOTOCICLETAS;TOTAL;19776
Castilla y León/Burgos;MOTOCICLETAS;Diesel;62
Castilla y León/Burgos;MOTOCICLETAS;Eléctrico;76
Castilla y León/Burgos;MOTOCICLETAS;Gasolina;19635
Castilla y León/Burgos;MOTOCICLETAS;Sin especificar;3
Castilla y León/Burgos;OTROS VEHÍCULOS;TOTAL;7157
Castilla y León/Burgos;OTROS VEHÍCULOS;Diesel;4883
Castilla y León/Burgos;OTROS VEHÍCULOS;Eléctrico;30
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Natural Licuado;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gasolina;1987
Castilla y León/Burgos;OTROS VEHÍCULOS;Otros;6
Castilla y León/Burgos;OTROS VEHÍCULOS;Sin especificar;245
Castilla y León/Burgos;OTROS VEHÍCULOS;Solar;1
Castilla y León/Burgos;REMOLQUES;TOTAL;2682
Castilla y León/Burgos;REMOLQUES;Sin especificar;2682
Castilla y León/Burgos;SEMIRREMOLQUES;TOTAL;3509
Castilla y León/Burgos;SEMIRREMOLQUES;Sin especificar;3509
Castilla y León/Burgos;TRACTORES INDUSTRIALES;TOTAL;3193
Castilla y León/Burgos;TRACTORES INDUSTRIALES;Diesel;3193
Castilla y León/Burgos;TURISMOS;TOTAL;196385
Castilla y León/Burgos;TURISMOS;Diesel;112587
Castilla y León/Burgos;TURISMOS;Eléctrico;318
Castilla y León/Burgos;TURISMOS;Etanol;1
Castilla y León/Burgos;TURISMOS;Gas Licuado de Petroleo;393
Castilla y León/Burgos;TURISMOS;Gas Natural Comprimido;52
Castilla y León/Burgos;TURISMOS;Gas Natural Licuado;3
Castilla y León/Burgos;TURISMOS;Gasolina;82987
Castilla y León/Burgos;TURISMOS;Hidrógeno;1
Castilla y León/Burgos;TURISMOS;Otros;28
Castilla y León/Burgos;TURISMOS;Sin especificar;15
Castilla y León/León;AUTOBUSES;TOTAL;753
Castilla y León/León;AUTOBUSES;Diesel;724
Castilla y León/León;AUTOBUSES;Gas Licuado de Petroleo;25
Castilla y León/León;AUTOBUSES;Gas Natural Comprimido;1
Castilla y León/León;AUTOBUSES;Gasolina;1
Castilla y León/León;AUTOBUSES;Otros;2
Castilla y León/León;CAMIONES HASTA 3500kg;TOTAL;22371
Castilla y León/León;CAMIONES HASTA 3500kg;Diesel;21776
Castilla y León/León;CAMIONES HASTA 3500kg;Eléctrico;9
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;16
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Natural Licuado;2
Castilla y León/León;CAMIONES HASTA 3500kg;Gasolina;565
Castilla y León/León;CAMIONES HASTA 3500kg;Sin especificar;3
