Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;231
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;78774
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2632
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;931
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;75204
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;63063
Balears (Illes)/Balears (Illes);FURGONETAS;Biometano;1
Balears (Illes)/Balears (Illes);FURGONETAS;Diesel;45281
Balears (Illes)/Balears (Illes);FURGONETAS;Eléctrico;288
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Licuado de Petroleo;255
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Natural Comprimido;32
Balears (Illes)/Balears (Illes);FURGONETAS;Gasolina;17204
Balears (Illes)/Balears (Illes);FURGONETAS;Otros;1
Balears (Illes)/Balears (Illes);FURGONETAS;Sin especificar;1
Balears (Illes)/Balears (Illes);MOTOCICLETAS;TOTAL;158851
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Diesel;50
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Eléctrico;979
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gas Licuado de Petroleo;10
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gasolina;157787
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Otros;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Sin especificar;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Solar;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;TOTAL;9789
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Diesel;7774
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Eléctrico;142
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Comprimido;6
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gasolina;1651
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Otros;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Sin especificar;207
Balears (Illes)/Balears (Illes);REMOLQUES;TOTAL;4697
Balears (Illes)/Balears (Illes);REMOLQUES;Sin especificar;4697
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;TOTAL;3555
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;Sin especificar;3555
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;TOTAL;2139
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;Diesel;2139
Balears (Illes)/Balears (Illes);TURISMOS;TOTAL;737236
Balears (Illes)/Balears (Illes);TURISMOS;Biodiesel;4
Balears (Illes)/Balears (Illes);TURISMOS;Butano;11
Balears (Illes)/Balears (Illes);TURISMOS;Diesel;248444
Balears (Illes)/Balears (Illes);TURISMOS;Eléctrico;2886
Balears (Illes)/Balears (Illes);TURISMOS;Gas Licuado de Petroleo;1060
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Comprimido;94
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);TURISMOS;Gasolina;484646
Balears (Illes)/Balears (Illes);TURISMOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);TURISMOS;Otros;66
Balears (Illes)/Balears (Illes);TURISMOS;Sin especificar;23
Canarias/Palmas (Las);AUTOBUSES;TOTAL;3113
Canarias/Palmas (Las);AUTOBUSES;Diesel;3082
Canarias/Palmas (Las);AUTOBUSES;Eléctrico;4
Canarias/Palmas (Las);AUTOBUSES;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);AUTOBUSES;Gasolina;26
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;TOTAL;105916
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Diesel;93619
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Eléctrico;114
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;19
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gasolina;12163
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Otros;1
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;TOTAL;9759
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Diesel;9647
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gasolina;107
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Otros;1
Canarias/Palmas (Las);CICLOMOTORES;TOTAL;28899
Canarias/Palmas (Las);CICLOMOTORES;Diesel;1801
Canarias/Palmas (Las);CICLOMOTORES;Eléctrico;246
Canarias/Palmas (Las);CICLOMOTORES;Gasolina;26850
Canarias/Palmas (Las);CICLOMOTORES;Sin especificar;2
Canarias/Palmas (Las);FURGONETAS;TOTAL;70712
Canarias/Palmas (Las);FURGONETAS;Diesel;55226
Canarias/Palmas (Las);FURGONETAS;Eléctrico;154
Canarias/Palmas (Las);FURGONETAS;Gas Licuado de Petroleo;132
Canarias/Palmas (Las);FURGONETAS;Gas Natural Comprimido;1
Canarias/Palmas (Las);FURGONETAS;Gasolina;15199
Canarias/Palmas (Las);MOTOCICLETAS;TOTAL;77365
Canarias/Palmas (Las);MOTOCICLETAS;Diesel;96
Canarias/Palmas (Las);MOTOCICLETAS;Eléctrico;692
Canarias/Palmas (Las);MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);MOTOCICLETAS;Gasolina;76574
Canarias/Palmas (Las);MOTOCICLETAS;Sin especificar;2
Canarias/Palmas (Las);OTROS VEHÍCULOS;TOTAL;14292
Canarias/Palmas (Las);OTROS VEHÍCULOS;Diesel;11282
Canarias/Palmas (Las);OTROS VEHÍCULOS;Eléctrico;256
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gas Licuado de Petroleo;7
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gasolina;2634
Canarias/Palmas (Las);OTROS VEHÍCULOS;Otros;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;Sin especificar;110
Canarias/Palmas (Las);OTROS VEHÍCULOS;Solar;2
Canarias/Palmas (Las);REMOLQUES;TOTAL;3176
Canarias/Palmas (Las);REMOLQUES;Sin especificar;3176
Canarias/Palmas (Las);SEMIRREMOLQUES;TOTAL;5157
Canarias/Palmas (Las);SEMIRREMOLQUES;Sin especificar;5157
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;TOTAL;2663
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;Diesel;2663
Canarias/Palmas (Las);TURISMOS;TOTAL;602264
Canarias/Palmas (Las);TURISMOS;Biodiesel;2
Canarias/Palmas (Las);TURISMOS;Butano;2
Canarias/Palmas (Las);TURISMOS;Diesel;123490
Canarias/Palmas (Las);TURISMOS;Eléctrico;2333
Canarias/Palmas (Las);TURISMOS;Gas Licuado de Petroleo;1534
Canarias/Palmas (Las);TURISMOS;Gas Natural Comprimido;7
Canarias/Palmas (Las);TURISMOS;Gas Natural Licuado;3
Canarias/Palmas (Las);TURISMOS;Gasolina;474864
Canarias/Palmas (Las);TURISMOS;Hidrógeno;5
Canarias/Palmas (Las);TURISMOS;Otros;17
Canarias/Palmas (Las);TURISMOS;Sin especificar;7
Canarias/Santa Cruz de Tenerife;AUTOBUSES;TOTAL;2833
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Diesel;2807
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Eléctrico;4
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Gasolina;22
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;TOTAL;103187
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Diesel;90956
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Eléctrico;37
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;57
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gasolina;12132
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Otros;2
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;TOTAL;8735
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Diesel;8610
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;27
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;6
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gasolina;91
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Sin especificar;1
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;TOTAL;25367
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Diesel;990
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Eléctrico;171
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Gasolina;24204
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Sin especificar;2
Canarias/Santa Cruz de Tenerife;FURGONETAS;TOTAL;74517
Canarias/Santa Cruz de Tenerife;FURGONETAS;Butano;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Diesel;56217
Canarias/Santa Cruz de Tenerife;FURGONETAS;Eléctrico;104
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Licuado de Petroleo;81
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gasolina;18111
Canarias/Santa Cruz de Tenerife;FURGONETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;TOTAL;76104
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Diesel;51
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Eléctrico;286
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gasolina;75764
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Otros;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;TOTAL;11711
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Butano;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Diesel;9116
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Eléctrico;116
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gasolina;2354
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Otros;9
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Sin especificar;107
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Solar;1
Canarias/Santa Cruz de Tenerife;REMOLQUES;TOTAL;2271
Canarias/Santa Cruz de Tenerife;REMOLQUES;Sin especificar;2271
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;TOTAL;3956
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;Sin especificar;3956
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;TOTAL;2221
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;Diesel;2221
Canarias/Santa Cruz de Tenerife;TURISMOS;TOTAL;586465
Canarias/Santa Cruz de Tenerife;TURISMOS;Butano;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Diesel;111163
Canarias/Santa Cruz de Tenerife;TURISMOS;Eléctrico;1582
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Licuado de Petroleo;825
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Comprimido;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Licuado;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Gasolina;472851
Canarias/Santa Cruz de Tenerife;TURISMOS;Hidrógeno;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Otros;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Sin especificar;17
Cantabria/Cantabria;AUTOBUSES;TOTAL;650
Cantabria/Cantabria;AUTOBUSES;Diesel;649
Cantabria/Cantabria;AUTOBUSES;Gasolina;1
Cantabria/Cantabria;CAMIONES HASTA 3500kg;TOTAL;25043
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Diesel;24576
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Eléctrico;19
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;44
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gasolina;402
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;TOTAL;4500
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Diesel;4436
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Eléctrico;1
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gasolina;55
Cantabria/Cantabria;CICLOMOTORES;TOTAL;17277
Cantabria/Cantabria;CICLOMOTORES;Diesel;827
Cantabria/Cantabria;CICLOMOTORES;Eléctrico;126
Cantabria/Cantabria;CICLOMOTORES;Gasolina;16324
Cantabria/Cantabria;FURGONETAS;TOTAL;27679
Cantabria/Cantabria;FURGONETAS;Biometano;1
Cantabria/Cantabria;FURGONETAS;Diesel;23650
Cantabria/Cantabria;FURGONETAS;Eléctrico;51
Cantabria/Cantabria;FURGONETAS;Gas Licuado de Petroleo;117
Cantabria/Cantabria;FURGONETAS;Gas Natural Comprimido;2
Cantabria/Cantabria;FURGONETAS;Gasolina;3854
Cantabria/Cantabria;FURGONETAS;Otros;4
Cantabria/Cantabria;MOTOCICLETAS;TOTAL;44865
Cantabria/Cantabria;MOTOCICLETAS;Diesel;108
Cantabria/Cantabria;MOTOCICLETAS;Eléctrico;180
Cantabria/Cantabria;MOTOCICLETAS;Gas Licuado de Petroleo;2
Cantabria/Cantabria;MOTOCICLETAS;Gasolina;44573
Cantabria/Cantabria;MOTOCICLETAS;Sin especificar;2
Cantabria/Cantabria;OTROS VEHÍCULOS;TOTAL;7420
Cantabria/Cantabria;OTROS VEHÍCULOS;Butano;2
Cantabria/Cantabria;OTROS VEHÍCULOS;Diesel;5074
Cantabria/Cantabria;OTROS VEHÍCULOS;Eléctrico;67
Cantabria/Cantabria;OTROS VEHÍCULOS;Gas Licuado de Petroleo;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Gasolina;2021
Cantabria/Cantabria;OTROS VEHÍCULOS;Otros;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Sin especificar;246
Cantabria/Cantabria;REMOLQUES;TOTAL;3171
Cantabria/Cantabria;REMOLQUES;Sin especificar;3171
Cantabria/Cantabria;SEMIRREMOLQUES;TOTAL;6998
Cantabria/Cantabria;SEMIRREMOLQUES;Sin especificar;6998
Cantabria/Cantabria;TRACTORES INDUSTRIALES;TOTAL;3749
Cantabria/Cantabria;TRACTORES INDUSTRIALES;Diesel;3749
Cantabria/Cantabria;TURISMOS;TOTAL;316785
Cantabria/Cantabria;TURISMOS;Biodiesel;2
Cantabria/Cantabria;TURISMOS;Butano;2
Cantabria/Cantabria;TURISMOS;Diesel;185887
Cantabria/Cantabria;TURISMOS;Eléctrico;607
Cantabria/Cantabria;TURISMOS;Etanol;2
Cantabria/Cantabria;TURISMOS;Gas Licuado de Petroleo;912
Cantabria/Cantabria;TURISMOS;Gas Natural Comprimido;21
Cantabria/Cantabria;TURISMOS;Gas Natural Licuado;1
Cantabria/Cantabria;TURISMOS;Gasolina;129301
Cantabria/Cantabria;TURISMOS;Otros;45
Cantabria/Cantabria;TURISMOS;Sin especificar;5
Castilla y León/Ávila;AUTOBUSES;TOTAL;107
Castilla y León/Ávila;AUTOBUSES;Diesel;103
Castilla y León/Ávila;AUTOBUSES;Eléctrico;3
Castilla y León/Ávila;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES HASTA 3500kg;TOTAL;10490
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Diesel;10215
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gasolina;260
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;TOTAL;1974
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Diesel;1960
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gasolina;12
Castilla y León/Ávila;CICLOMOTORES;TOTAL;6405
Castilla y León/Ávila;CICLOMOTORES;Diesel;203
Castilla y León/Ávila;CICLOMOTORES;Eléctrico;37
Castilla y León/Ávila;CICLOMOTORES;Gasolina;6165
Castilla y León/Ávila;FURGONETAS;TOTAL;13713
Castilla y León/Ávila;FURGONETAS;Diesel;11525
Castilla y León/Ávila;FURGONETAS;Eléctrico;5
Castilla y León/Ávila;FURGONETAS;Gas Licuado de Petroleo;26
Castilla y León/Ávila;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Ávila;FURGONETAS;Gasolina;2153
Castilla y León/Ávila;FURGONETAS;Otros;1
Castilla y León/Ávila;MOTOCICLETAS;TOTAL;10405
Castilla y León/Ávila;MOTOCICLETAS;Diesel;40
Castilla y León/Ávila;MOTOCICLETAS;Eléctrico;26
Castilla y León/Ávila;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;MOTOCICLETAS;Gasolina;10338
Castilla y León/Ávila;OTROS VEHÍCULOS;TOTAL;3929
Castilla y León/Ávila;OTROS VEHÍCULOS;Diesel;2638
Castilla y León/Ávila;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gasolina;1232
Castilla y León/Ávila;OTROS VEHÍCULOS;Otros;6
Castilla y León/Ávila;OTROS VEHÍCULOS;Sin especificar;47
Castilla y León/Ávila;REMOLQUES;TOTAL;1084
Castilla y León/Ávila;REMOLQUES;Sin especificar;1084
Castilla y León/Ávila;SEMIRREMOLQUES;TOTAL;1245
Castilla y León/Ávila;SEMIRREMOLQUES;Sin especificar;1245
Castilla y León/Ávila;TRACTORES INDUSTRIALES;TOTAL;1064
Castilla y León/Ávila;TRACTORES INDUSTRIALES;Diesel;1064
Castilla y León/Ávila;TURISMOS;TOTAL;92383
Castilla y León/Ávila;TURISMOS;Butano;2
Castilla y León/Ávila;TURISMOS;Diesel;57323
Castilla y León/Ávila;TURISMOS;Eléctrico;102
Castilla y León/Ávila;TURISMOS;Gas Licuado de Petroleo;193
Castilla y León/Ávila;TURISMOS;Gas Natural Comprimido;14
Castilla y León/Ávila;TURISMOS;Gasolina;34744
Castilla y León/Ávila;TURISMOS;Hidrógeno;1
Castilla y León/Ávila;TURISMOS;Otros;4
Castilla y León/Burgos;AUTOBUSES;TOTAL;461
Castilla y León/Burgos;AUTOBUSES;Diesel;421
Castilla y León/Burgos;AUTOBUSES;Eléctrico;1
Castilla y León/Burgos;AUTOBUSES;Gas Natural Comprimido;35
Castilla y León/Burgos;AUTOBUSES;Gasolina;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;TOTAL;15145
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Diesel;14797
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Eléctrico;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gasolina;328
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;TOTAL;3066
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Diesel;3042
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gasolina;21
Castilla y León/Burgos;CICLOMOTORES;TOTAL;7502
Castilla y León/Burgos;CICLOMOTORES;Diesel;323
Castilla y León/Burgos;CICLOMOTORES;Eléctrico;47
Castilla y León/Burgos;CICLOMOTORES;Gasolina;7130
Castilla y León/Burgos;CICLOMOTORES;Sin especificar;2
Castilla y León/Burgos;FURGONETAS;TOTAL;20856
Castilla y León/Burgos;FURGONETAS;Diesel;17882
Castilla y León/Burgos;FURGONETAS;Eléctrico;32
Castilla y León/Burgos;FURGONETAS;Gas Licuado de Petroleo;35
Castilla y León/Burgos;FURGONETAS;Gas Natural Comprimido;13
Castilla y León/Burgos;FURGONETAS;Gasolina;2893
Castilla y León/Burgos;FURGONETAS;Otros;1
Castilla y León/Burgos;MOTOCICLETAS;TOTAL;19826
Castilla y León/Burgos;MOTOCICLETAS;Diesel;61
Castilla y León/Burgos;MOTOCICLETAS;Eléctrico;82
Castilla y León/Burgos;MOTOCICLETAS;Gasolina;19680
Castilla y León/Burgos;MOTOCICLETAS;Sin especificar;3
Castilla y León/Burgos;OTROS VEHÍCULOS;TOTAL;7164
Castilla y León/Burgos;OTROS VEHÍCULOS;Diesel;4895
Castilla y León/Burgos;OTROS VEHÍCULOS;Eléctrico;30
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Natural Licuado;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gasolina;1983
Castilla y León/Burgos;OTROS VEHÍCULOS;Otros;6
Castilla y León/Burgos;OTROS VEHÍCULOS;Sin especificar;244
Castilla y León/Burgos;OTROS VEHÍCULOS;Solar;1
Castilla y León/Burgos;REMOLQUES;TOTAL;2713
Castilla y León/Burgos;REMOLQUES;Sin especificar;2713
Castilla y León/Burgos;SEMIRREMOLQUES;TOTAL;3423
Castilla y León/Burgos;SEMIRREMOLQUES;Sin especificar;3423
Castilla y León/Burgos;TRACTORES INDUSTRIALES;TOTAL;3174
Castilla y León/Burgos;TRACTORES INDUSTRIALES;Diesel;3174
Castilla y León/Burgos;TURISMOS;TOTAL;195958
Castilla y León/Burgos;TURISMOS;Diesel;112176
Castilla y León/Burgos;TURISMOS;Eléctrico;318
Castilla y León/Burgos;TURISMOS;Etanol;1
Castilla y León/Burgos;TURISMOS;Gas Licuado de Petroleo;419
Castilla y León/Burgos;TURISMOS;Gas Natural Comprimido;50
Castilla y León/Burgos;TURISMOS;Gas Natural Licuado;3
Castilla y León/Burgos;TURISMOS;Gasolina;82948
Castilla y León/Burgos;TURISMOS;Hidrógeno;1
Castilla y León/Burgos;TURISMOS;Otros;27
Castilla y León/Burgos;TURISMOS;Sin especificar;15
Castilla y León/León;AUTOBUSES;TOTAL;767
Castilla y León/León;AUTOBUSES;Diesel;738
Castilla y León/León;AUTOBUSES;Gas Licuado de Petroleo;25
Castilla y León/León;AUTOBUSES;Gas Natural Comprimido;1
Castilla y León/León;AUTOBUSES;Gasolina;1
Castilla y León/León;AUTOBUSES;Otros;2
Castilla y León/León;CAMIONES HASTA 3500kg;TOTAL;22213
Castilla y León/León;CAMIONES HASTA 3500kg;Diesel;21624
Castilla y León/León;CAMIONES HASTA 3500kg;Eléctrico;9
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;16
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Natural Licuado;2
Castilla y León/León;CAMIONES HASTA 3500kg;Gasolina;559
Castilla y León/León;CAMIONES HASTA 3500kg;Sin especificar;3
Castilla y León/León;CAMIONES MÁS DE 3500kg;TOTAL;4747
Castilla y León/León;CAMIONES MÁS DE 3500kg;Diesel;4719
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;6
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gasolina;21
Castilla y León/León;CICLOMOTORES;TOTAL;15743
Castilla y León/León;CICLOMOTORES;Diesel;346
