Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;77
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;234
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;78935
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2634
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;925
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;75369
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;62984
Balears (Illes)/Balears (Illes);FURGONETAS;Biometano;1
Balears (Illes)/Balears (Illes);FURGONETAS;Diesel;45217
Balears (Illes)/Balears (Illes);FURGONETAS;Eléctrico;273
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Licuado de Petroleo;257
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Natural Comprimido;32
Balears (Illes)/Balears (Illes);FURGONETAS;Gasolina;17202
Balears (Illes)/Balears (Illes);FURGONETAS;Otros;1
Balears (Illes)/Balears (Illes);FURGONETAS;Sin especificar;1
Balears (Illes)/Balears (Illes);MOTOCICLETAS;TOTAL;158687
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Diesel;49
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Eléctrico;971
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gas Licuado de Petroleo;10
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gasolina;157632
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Otros;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Sin especificar;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Solar;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;TOTAL;9755
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Diesel;7739
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Eléctrico;140
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Comprimido;6
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gasolina;1654
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Otros;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Sin especificar;207
Balears (Illes)/Balears (Illes);REMOLQUES;TOTAL;4702
Balears (Illes)/Balears (Illes);REMOLQUES;Sin especificar;4702
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;TOTAL;3566
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;Sin especificar;3566
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;TOTAL;2151
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;Diesel;2151
Balears (Illes)/Balears (Illes);TURISMOS;TOTAL;737869
Balears (Illes)/Balears (Illes);TURISMOS;Biodiesel;4
Balears (Illes)/Balears (Illes);TURISMOS;Butano;11
Balears (Illes)/Balears (Illes);TURISMOS;Diesel;249349
Balears (Illes)/Balears (Illes);TURISMOS;Eléctrico;2742
Balears (Illes)/Balears (Illes);TURISMOS;Gas Licuado de Petroleo;1025
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Comprimido;93
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);TURISMOS;Gasolina;484554
Balears (Illes)/Balears (Illes);TURISMOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);TURISMOS;Otros;66
Balears (Illes)/Balears (Illes);TURISMOS;Sin especificar;23
Canarias/Palmas (Las);AUTOBUSES;TOTAL;3139
Canarias/Palmas (Las);AUTOBUSES;Diesel;3108
Canarias/Palmas (Las);AUTOBUSES;Eléctrico;4
Canarias/Palmas (Las);AUTOBUSES;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);AUTOBUSES;Gasolina;26
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;TOTAL;106103
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Diesel;93756
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Eléctrico;107
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;19
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gasolina;12220
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Otros;1
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;TOTAL;9774
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Diesel;9662
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gasolina;107
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Otros;1
Canarias/Palmas (Las);CICLOMOTORES;TOTAL;28937
Canarias/Palmas (Las);CICLOMOTORES;Diesel;1798
Canarias/Palmas (Las);CICLOMOTORES;Eléctrico;245
Canarias/Palmas (Las);CICLOMOTORES;Gasolina;26892
Canarias/Palmas (Las);CICLOMOTORES;Sin especificar;2
Canarias/Palmas (Las);FURGONETAS;TOTAL;70723
Canarias/Palmas (Las);FURGONETAS;Diesel;55224
Canarias/Palmas (Las);FURGONETAS;Eléctrico;151
Canarias/Palmas (Las);FURGONETAS;Gas Licuado de Petroleo;132
Canarias/Palmas (Las);FURGONETAS;Gas Natural Comprimido;1
Canarias/Palmas (Las);FURGONETAS;Gasolina;15215
Canarias/Palmas (Las);MOTOCICLETAS;TOTAL;77002
Canarias/Palmas (Las);MOTOCICLETAS;Diesel;96
Canarias/Palmas (Las);MOTOCICLETAS;Eléctrico;679
Canarias/Palmas (Las);MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);MOTOCICLETAS;Gasolina;76224
Canarias/Palmas (Las);MOTOCICLETAS;Sin especificar;2
Canarias/Palmas (Las);OTROS VEHÍCULOS;TOTAL;14218
Canarias/Palmas (Las);OTROS VEHÍCULOS;Diesel;11219
Canarias/Palmas (Las);OTROS VEHÍCULOS;Eléctrico;257
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gas Licuado de Petroleo;7
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gasolina;2622
Canarias/Palmas (Las);OTROS VEHÍCULOS;Otros;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;Sin especificar;110
Canarias/Palmas (Las);OTROS VEHÍCULOS;Solar;2
Canarias/Palmas (Las);REMOLQUES;TOTAL;3166
Canarias/Palmas (Las);REMOLQUES;Sin especificar;3166
Canarias/Palmas (Las);SEMIRREMOLQUES;TOTAL;5153
Canarias/Palmas (Las);SEMIRREMOLQUES;Sin especificar;5153
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;TOTAL;2674
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;Diesel;2674
Canarias/Palmas (Las);TURISMOS;TOTAL;600358
Canarias/Palmas (Las);TURISMOS;Biodiesel;2
Canarias/Palmas (Las);TURISMOS;Butano;2
Canarias/Palmas (Las);TURISMOS;Diesel;123354
Canarias/Palmas (Las);TURISMOS;Eléctrico;2208
Canarias/Palmas (Las);TURISMOS;Gas Licuado de Petroleo;1479
Canarias/Palmas (Las);TURISMOS;Gas Natural Comprimido;7
Canarias/Palmas (Las);TURISMOS;Gas Natural Licuado;3
Canarias/Palmas (Las);TURISMOS;Gasolina;473274
Canarias/Palmas (Las);TURISMOS;Hidrógeno;5
Canarias/Palmas (Las);TURISMOS;Otros;17
Canarias/Palmas (Las);TURISMOS;Sin especificar;7
Canarias/Santa Cruz de Tenerife;AUTOBUSES;TOTAL;2827
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Diesel;2801
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Eléctrico;4
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Gasolina;22
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;TOTAL;103368
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Diesel;91065
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Eléctrico;35
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;57
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gasolina;12206
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Otros;2
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;TOTAL;8740
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Diesel;8614
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;27
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;6
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gasolina;92
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Sin especificar;1
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;TOTAL;25392
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Diesel;992
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Eléctrico;167
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Gasolina;24231
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Sin especificar;2
Canarias/Santa Cruz de Tenerife;FURGONETAS;TOTAL;74622
Canarias/Santa Cruz de Tenerife;FURGONETAS;Butano;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Diesel;56289
Canarias/Santa Cruz de Tenerife;FURGONETAS;Eléctrico;104
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Licuado de Petroleo;81
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gasolina;18144
Canarias/Santa Cruz de Tenerife;FURGONETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;TOTAL;75889
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Diesel;52
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Eléctrico;278
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gasolina;75556
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Otros;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;TOTAL;11635
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Butano;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Diesel;9044
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Eléctrico;116
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gasolina;2350
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Otros;9
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Sin especificar;107
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Solar;1
Canarias/Santa Cruz de Tenerife;REMOLQUES;TOTAL;2262
Canarias/Santa Cruz de Tenerife;REMOLQUES;Sin especificar;2262
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;TOTAL;3980
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;Sin especificar;3980
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;TOTAL;2232
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;Diesel;2232
Canarias/Santa Cruz de Tenerife;TURISMOS;TOTAL;586201
Canarias/Santa Cruz de Tenerife;TURISMOS;Butano;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Diesel;111112
Canarias/Santa Cruz de Tenerife;TURISMOS;Eléctrico;1508
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Licuado de Petroleo;796
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Comprimido;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Licuado;2
Canarias/Santa Cruz de Tenerife;TURISMOS;Gasolina;472741
Canarias/Santa Cruz de Tenerife;TURISMOS;Hidrógeno;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Otros;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Sin especificar;17
Cantabria/Cantabria;AUTOBUSES;TOTAL;641
Cantabria/Cantabria;AUTOBUSES;Diesel;640
Cantabria/Cantabria;AUTOBUSES;Gasolina;1
Cantabria/Cantabria;CAMIONES HASTA 3500kg;TOTAL;25215
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Diesel;24749
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Eléctrico;19
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;44
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gasolina;401
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;TOTAL;4511
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Diesel;4446
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Eléctrico;1
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gasolina;56
Cantabria/Cantabria;CICLOMOTORES;TOTAL;17309
Cantabria/Cantabria;CICLOMOTORES;Diesel;828
Cantabria/Cantabria;CICLOMOTORES;Eléctrico;123
Cantabria/Cantabria;CICLOMOTORES;Gasolina;16358
Cantabria/Cantabria;FURGONETAS;TOTAL;27714
Cantabria/Cantabria;FURGONETAS;Biometano;1
Cantabria/Cantabria;FURGONETAS;Diesel;23689
Cantabria/Cantabria;FURGONETAS;Eléctrico;46
Cantabria/Cantabria;FURGONETAS;Gas Licuado de Petroleo;117
Cantabria/Cantabria;FURGONETAS;Gas Natural Comprimido;2
Cantabria/Cantabria;FURGONETAS;Gasolina;3855
Cantabria/Cantabria;FURGONETAS;Otros;4
Cantabria/Cantabria;MOTOCICLETAS;TOTAL;44816
Cantabria/Cantabria;MOTOCICLETAS;Diesel;108
Cantabria/Cantabria;MOTOCICLETAS;Eléctrico;180
Cantabria/Cantabria;MOTOCICLETAS;Gas Licuado de Petroleo;2
Cantabria/Cantabria;MOTOCICLETAS;Gasolina;44524
Cantabria/Cantabria;MOTOCICLETAS;Sin especificar;2
Cantabria/Cantabria;OTROS VEHÍCULOS;TOTAL;7411
Cantabria/Cantabria;OTROS VEHÍCULOS;Butano;2
Cantabria/Cantabria;OTROS VEHÍCULOS;Diesel;5067
Cantabria/Cantabria;OTROS VEHÍCULOS;Eléctrico;67
Cantabria/Cantabria;OTROS VEHÍCULOS;Gas Licuado de Petroleo;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Gasolina;2018
Cantabria/Cantabria;OTROS VEHÍCULOS;Otros;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Sin especificar;247
Cantabria/Cantabria;REMOLQUES;TOTAL;3171
Cantabria/Cantabria;REMOLQUES;Sin especificar;3171
Cantabria/Cantabria;SEMIRREMOLQUES;TOTAL;6979
Cantabria/Cantabria;SEMIRREMOLQUES;Sin especificar;6979
Cantabria/Cantabria;TRACTORES INDUSTRIALES;TOTAL;3766
Cantabria/Cantabria;TRACTORES INDUSTRIALES;Diesel;3766
Cantabria/Cantabria;TURISMOS;TOTAL;317577
Cantabria/Cantabria;TURISMOS;Biodiesel;2
Cantabria/Cantabria;TURISMOS;Butano;2
Cantabria/Cantabria;TURISMOS;Diesel;186689
Cantabria/Cantabria;TURISMOS;Eléctrico;584
Cantabria/Cantabria;TURISMOS;Etanol;2
Cantabria/Cantabria;TURISMOS;Gas Licuado de Petroleo;893
Cantabria/Cantabria;TURISMOS;Gas Natural Comprimido;22
Cantabria/Cantabria;TURISMOS;Gas Natural Licuado;1
Cantabria/Cantabria;TURISMOS;Gasolina;129331
Cantabria/Cantabria;TURISMOS;Otros;46
Cantabria/Cantabria;TURISMOS;Sin especificar;5
Castilla y León/Ávila;AUTOBUSES;TOTAL;107
Castilla y León/Ávila;AUTOBUSES;Diesel;103
Castilla y León/Ávila;AUTOBUSES;Eléctrico;3
Castilla y León/Ávila;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES HASTA 3500kg;TOTAL;10567
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Diesel;10290
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gasolina;262
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;TOTAL;1981
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Diesel;1967
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gasolina;12
Castilla y León/Ávila;CICLOMOTORES;TOTAL;6404
Castilla y León/Ávila;CICLOMOTORES;Diesel;202
Castilla y León/Ávila;CICLOMOTORES;Eléctrico;37
Castilla y León/Ávila;CICLOMOTORES;Gasolina;6165
Castilla y León/Ávila;FURGONETAS;TOTAL;13752
Castilla y León/Ávila;FURGONETAS;Diesel;11552
Castilla y León/Ávila;FURGONETAS;Eléctrico;5
Castilla y León/Ávila;FURGONETAS;Gas Licuado de Petroleo;26
Castilla y León/Ávila;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Ávila;FURGONETAS;Gasolina;2165
Castilla y León/Ávila;FURGONETAS;Otros;1
Castilla y León/Ávila;MOTOCICLETAS;TOTAL;10401
Castilla y León/Ávila;MOTOCICLETAS;Diesel;40
Castilla y León/Ávila;MOTOCICLETAS;Eléctrico;22
Castilla y León/Ávila;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;MOTOCICLETAS;Gasolina;10338
Castilla y León/Ávila;OTROS VEHÍCULOS;TOTAL;3920
Castilla y León/Ávila;OTROS VEHÍCULOS;Diesel;2634
Castilla y León/Ávila;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gasolina;1227
Castilla y León/Ávila;OTROS VEHÍCULOS;Otros;6
Castilla y León/Ávila;OTROS VEHÍCULOS;Sin especificar;47
Castilla y León/Ávila;REMOLQUES;TOTAL;1084
Castilla y León/Ávila;REMOLQUES;Sin especificar;1084
Castilla y León/Ávila;SEMIRREMOLQUES;TOTAL;1253
Castilla y León/Ávila;SEMIRREMOLQUES;Sin especificar;1253
Castilla y León/Ávila;TRACTORES INDUSTRIALES;TOTAL;1072
Castilla y León/Ávila;TRACTORES INDUSTRIALES;Diesel;1072
Castilla y León/Ávila;TURISMOS;TOTAL;92569
Castilla y León/Ávila;TURISMOS;Butano;2
Castilla y León/Ávila;TURISMOS;Diesel;57489
Castilla y León/Ávila;TURISMOS;Eléctrico;100
Castilla y León/Ávila;TURISMOS;Gas Licuado de Petroleo;192
Castilla y León/Ávila;TURISMOS;Gas Natural Comprimido;15
Castilla y León/Ávila;TURISMOS;Gasolina;34766
Castilla y León/Ávila;TURISMOS;Hidrógeno;1
Castilla y León/Ávila;TURISMOS;Otros;4
Castilla y León/Burgos;AUTOBUSES;TOTAL;462
Castilla y León/Burgos;AUTOBUSES;Diesel;420
Castilla y León/Burgos;AUTOBUSES;Eléctrico;1
Castilla y León/Burgos;AUTOBUSES;Gas Natural Comprimido;37
Castilla y León/Burgos;AUTOBUSES;Gasolina;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;TOTAL;15192
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Diesel;14840
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gasolina;332
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;TOTAL;3098
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Diesel;3074
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gasolina;21
Castilla y León/Burgos;CICLOMOTORES;TOTAL;7511
Castilla y León/Burgos;CICLOMOTORES;Diesel;322
Castilla y León/Burgos;CICLOMOTORES;Eléctrico;47
Castilla y León/Burgos;CICLOMOTORES;Gasolina;7140
Castilla y León/Burgos;CICLOMOTORES;Sin especificar;2
Castilla y León/Burgos;FURGONETAS;TOTAL;20924
Castilla y León/Burgos;FURGONETAS;Diesel;17939
Castilla y León/Burgos;FURGONETAS;Eléctrico;32
Castilla y León/Burgos;FURGONETAS;Gas Licuado de Petroleo;34
Castilla y León/Burgos;FURGONETAS;Gas Natural Comprimido;13
Castilla y León/Burgos;FURGONETAS;Gasolina;2905
Castilla y León/Burgos;FURGONETAS;Otros;1
Castilla y León/Burgos;MOTOCICLETAS;TOTAL;19817
Castilla y León/Burgos;MOTOCICLETAS;Diesel;62
Castilla y León/Burgos;MOTOCICLETAS;Eléctrico;81
Castilla y León/Burgos;MOTOCICLETAS;Gasolina;19671
Castilla y León/Burgos;MOTOCICLETAS;Sin especificar;3
Castilla y León/Burgos;OTROS VEHÍCULOS;TOTAL;7153
Castilla y León/Burgos;OTROS VEHÍCULOS;Diesel;4883
Castilla y León/Burgos;OTROS VEHÍCULOS;Eléctrico;30
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Natural Licuado;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gasolina;1984
Castilla y León/Burgos;OTROS VEHÍCULOS;Otros;6
Castilla y León/Burgos;OTROS VEHÍCULOS;Sin especificar;244
Castilla y León/Burgos;OTROS VEHÍCULOS;Solar;1
Castilla y León/Burgos;REMOLQUES;TOTAL;2712
Castilla y León/Burgos;REMOLQUES;Sin especificar;2712
Castilla y León/Burgos;SEMIRREMOLQUES;TOTAL;3500
Castilla y León/Burgos;SEMIRREMOLQUES;Sin especificar;3500
Castilla y León/Burgos;TRACTORES INDUSTRIALES;TOTAL;3202
Castilla y León/Burgos;TRACTORES INDUSTRIALES;Diesel;3202
Castilla y León/Burgos;TURISMOS;TOTAL;196312
Castilla y León/Burgos;TURISMOS;Diesel;112499
Castilla y León/Burgos;TURISMOS;Eléctrico;311
Castilla y León/Burgos;TURISMOS;Etanol;1
Castilla y León/Burgos;TURISMOS;Gas Licuado de Petroleo;412
Castilla y León/Burgos;TURISMOS;Gas Natural Comprimido;50
Castilla y León/Burgos;TURISMOS;Gas Natural Licuado;3
Castilla y León/Burgos;TURISMOS;Gasolina;82993
Castilla y León/Burgos;TURISMOS;Hidrógeno;1
Castilla y León/Burgos;TURISMOS;Otros;27
Castilla y León/Burgos;TURISMOS;Sin especificar;15
Castilla y León/León;AUTOBUSES;TOTAL;765
Castilla y León/León;AUTOBUSES;Diesel;736
Castilla y León/León;AUTOBUSES;Gas Licuado de Petroleo;25
Castilla y León/León;AUTOBUSES;Gas Natural Comprimido;1
Castilla y León/León;AUTOBUSES;Gasolina;1
Castilla y León/León;AUTOBUSES;Otros;2
Castilla y León/León;CAMIONES HASTA 3500kg;TOTAL;22333
Castilla y León/León;CAMIONES HASTA 3500kg;Diesel;21741
Castilla y León/León;CAMIONES HASTA 3500kg;Eléctrico;9
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;16
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Natural Licuado;2
Castilla y León/León;CAMIONES HASTA 3500kg;Gasolina;562
Castilla y León/León;CAMIONES HASTA 3500kg;Sin especificar;3
Castilla y León/León;CAMIONES MÁS DE 3500kg;TOTAL;4762
Castilla y León/León;CAMIONES MÁS DE 3500kg;Diesel;4734
