Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;61433
Balears (Illes)/Balears (Illes);FURGONETAS;Biometano;1
Balears (Illes)/Balears (Illes);FURGONETAS;Diesel;43992
Balears (Illes)/Balears (Illes);FURGONETAS;Eléctrico;237
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Licuado de Petroleo;248
Balears (Illes)/Balears (Illes);FURGONETAS;Gas Natural Comprimido;26
Balears (Illes)/Balears (Illes);FURGONETAS;Gasolina;16927
Balears (Illes)/Balears (Illes);FURGONETAS;Otros;1
Balears (Illes)/Balears (Illes);FURGONETAS;Sin especificar;1
Balears (Illes)/Balears (Illes);MOTOCICLETAS;TOTAL;154434
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Diesel;47
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Eléctrico;785
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gas Licuado de Petroleo;4
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Gasolina;153575
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Otros;10
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Sin especificar;12
Balears (Illes)/Balears (Illes);MOTOCICLETAS;Solar;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;TOTAL;9379
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Diesel;7426
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Eléctrico;129
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Comprimido;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Gasolina;1605
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Otros;5
Balears (Illes)/Balears (Illes);OTROS VEHÍCULOS;Sin especificar;207
Balears (Illes)/Balears (Illes);REMOLQUES;TOTAL;4612
Balears (Illes)/Balears (Illes);REMOLQUES;Sin especificar;4612
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;TOTAL;3580
Balears (Illes)/Balears (Illes);SEMIRREMOLQUES;Sin especificar;3580
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;TOTAL;2163
Balears (Illes)/Balears (Illes);TRACTORES INDUSTRIALES;Diesel;2163
Balears (Illes)/Balears (Illes);TURISMOS;TOTAL;733525
Balears (Illes)/Balears (Illes);TURISMOS;Biodiesel;4
Balears (Illes)/Balears (Illes);TURISMOS;Biometano;1
Balears (Illes)/Balears (Illes);TURISMOS;Butano;1
Balears (Illes)/Balears (Illes);TURISMOS;Diesel;251143
Balears (Illes)/Balears (Illes);TURISMOS;Eléctrico;2038
Balears (Illes)/Balears (Illes);TURISMOS;Gas Licuado de Petroleo;846
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Comprimido;84
Balears (Illes)/Balears (Illes);TURISMOS;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);TURISMOS;Gasolina;479356
Balears (Illes)/Balears (Illes);TURISMOS;Hidrógeno;1
Balears (Illes)/Balears (Illes);TURISMOS;Otros;27
Balears (Illes)/Balears (Illes);TURISMOS;Sin especificar;23
Canarias/Palmas (Las);AUTOBUSES;TOTAL;3138
Canarias/Palmas (Las);AUTOBUSES;Diesel;3107
Canarias/Palmas (Las);AUTOBUSES;Eléctrico;4
Canarias/Palmas (Las);AUTOBUSES;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);AUTOBUSES;Gasolina;26
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;TOTAL;106927
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Diesel;94337
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Eléctrico;97
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;11
Canarias/Palmas (Las);CAMIONES HASTA 3500kg;Gasolina;12482
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;TOTAL;9765
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Diesel;9656
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Canarias/Palmas (Las);CAMIONES MÁS DE 3500kg;Gasolina;106
Canarias/Palmas (Las);CICLOMOTORES;TOTAL;29160
Canarias/Palmas (Las);CICLOMOTORES;Diesel;1799
Canarias/Palmas (Las);CICLOMOTORES;Eléctrico;207
Canarias/Palmas (Las);CICLOMOTORES;Gasolina;27154
Canarias/Palmas (Las);FURGONETAS;TOTAL;70382
Canarias/Palmas (Las);FURGONETAS;Diesel;54927
Canarias/Palmas (Las);FURGONETAS;Eléctrico;129
Canarias/Palmas (Las);FURGONETAS;Gas Licuado de Petroleo;121
Canarias/Palmas (Las);FURGONETAS;Gas Natural Comprimido;2
Canarias/Palmas (Las);FURGONETAS;Gasolina;15203
Canarias/Palmas (Las);MOTOCICLETAS;TOTAL;74940
Canarias/Palmas (Las);MOTOCICLETAS;Diesel;95
Canarias/Palmas (Las);MOTOCICLETAS;Eléctrico;639
Canarias/Palmas (Las);MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Palmas (Las);MOTOCICLETAS;Gasolina;74204
Canarias/Palmas (Las);MOTOCICLETAS;Sin especificar;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;TOTAL;13611
Canarias/Palmas (Las);OTROS VEHÍCULOS;Diesel;10630
Canarias/Palmas (Las);OTROS VEHÍCULOS;Eléctrico;247
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gas Licuado de Petroleo;5
Canarias/Palmas (Las);OTROS VEHÍCULOS;Gasolina;2615
Canarias/Palmas (Las);OTROS VEHÍCULOS;Otros;1
Canarias/Palmas (Las);OTROS VEHÍCULOS;Sin especificar;111
Canarias/Palmas (Las);OTROS VEHÍCULOS;Solar;2
Canarias/Palmas (Las);REMOLQUES;TOTAL;3156
Canarias/Palmas (Las);REMOLQUES;Sin especificar;3156
Canarias/Palmas (Las);SEMIRREMOLQUES;TOTAL;5133
Canarias/Palmas (Las);SEMIRREMOLQUES;Sin especificar;5133
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;TOTAL;2647
Canarias/Palmas (Las);TRACTORES INDUSTRIALES;Diesel;2647
Canarias/Palmas (Las);TURISMOS;TOTAL;593447
Canarias/Palmas (Las);TURISMOS;Biodiesel;2
Canarias/Palmas (Las);TURISMOS;Butano;2
Canarias/Palmas (Las);TURISMOS;Diesel;123197
Canarias/Palmas (Las);TURISMOS;Eléctrico;1566
Canarias/Palmas (Las);TURISMOS;Gas Licuado de Petroleo;1326
Canarias/Palmas (Las);TURISMOS;Gas Natural Comprimido;8
Canarias/Palmas (Las);TURISMOS;Gas Natural Licuado;3
Canarias/Palmas (Las);TURISMOS;Gasolina;467321
Canarias/Palmas (Las);TURISMOS;Hidrógeno;4
Canarias/Palmas (Las);TURISMOS;Otros;11
Canarias/Palmas (Las);TURISMOS;Sin especificar;7
Canarias/Santa Cruz de Tenerife;AUTOBUSES;TOTAL;2830
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Diesel;2804
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Eléctrico;4
Canarias/Santa Cruz de Tenerife;AUTOBUSES;Gasolina;22
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;TOTAL;104080
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Diesel;91514
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Eléctrico;23
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;37
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gas Natural Licuado;1
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Gasolina;12502
Canarias/Santa Cruz de Tenerife;CAMIONES HASTA 3500kg;Otros;1
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;TOTAL;8706
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Diesel;8596
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;8
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Gasolina;100
Canarias/Santa Cruz de Tenerife;CAMIONES MÁS DE 3500kg;Sin especificar;1
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;TOTAL;25514
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Diesel;977
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Eléctrico;151
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Gasolina;24384
Canarias/Santa Cruz de Tenerife;CICLOMOTORES;Sin especificar;2
Canarias/Santa Cruz de Tenerife;FURGONETAS;TOTAL;74442
Canarias/Santa Cruz de Tenerife;FURGONETAS;Butano;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Diesel;56003
Canarias/Santa Cruz de Tenerife;FURGONETAS;Eléctrico;98
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Licuado de Petroleo;68
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gas Natural Comprimido;1
Canarias/Santa Cruz de Tenerife;FURGONETAS;Gasolina;18271
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;TOTAL;73394
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Diesel;47
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Eléctrico;251
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gas Licuado de Petroleo;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Gasolina;73093
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Otros;1
Canarias/Santa Cruz de Tenerife;MOTOCICLETAS;Sin especificar;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;TOTAL;11126
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Butano;1
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Diesel;8568
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Eléctrico;112
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Gasolina;2326
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Otros;9
Canarias/Santa Cruz de Tenerife;OTROS VEHÍCULOS;Sin especificar;103
Canarias/Santa Cruz de Tenerife;REMOLQUES;TOTAL;2215
Canarias/Santa Cruz de Tenerife;REMOLQUES;Sin especificar;2215
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;TOTAL;3940
Canarias/Santa Cruz de Tenerife;SEMIRREMOLQUES;Sin especificar;3940
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;TOTAL;2240
Canarias/Santa Cruz de Tenerife;TRACTORES INDUSTRIALES;Diesel;2240
Canarias/Santa Cruz de Tenerife;TURISMOS;TOTAL;581859
Canarias/Santa Cruz de Tenerife;TURISMOS;Butano;1
Canarias/Santa Cruz de Tenerife;TURISMOS;Diesel;109924
Canarias/Santa Cruz de Tenerife;TURISMOS;Eléctrico;1041
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Licuado de Petroleo;711
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Comprimido;4
Canarias/Santa Cruz de Tenerife;TURISMOS;Gas Natural Licuado;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Gasolina;470145
Canarias/Santa Cruz de Tenerife;TURISMOS;Hidrógeno;3
Canarias/Santa Cruz de Tenerife;TURISMOS;Otros;10
Canarias/Santa Cruz de Tenerife;TURISMOS;Sin especificar;17
Cantabria/Cantabria;AUTOBUSES;TOTAL;619
Cantabria/Cantabria;AUTOBUSES;Diesel;618
Cantabria/Cantabria;AUTOBUSES;Gasolina;1
Cantabria/Cantabria;CAMIONES HASTA 3500kg;TOTAL;25399
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Diesel;24929
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Eléctrico;19
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;41
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Cantabria/Cantabria;CAMIONES HASTA 3500kg;Gasolina;408
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;TOTAL;4500
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Diesel;4435
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Cantabria/Cantabria;CAMIONES MÁS DE 3500kg;Gasolina;57
Cantabria/Cantabria;CICLOMOTORES;TOTAL;17266
Cantabria/Cantabria;CICLOMOTORES;Diesel;832
Cantabria/Cantabria;CICLOMOTORES;Eléctrico;91
Cantabria/Cantabria;CICLOMOTORES;Gasolina;16343
Cantabria/Cantabria;FURGONETAS;TOTAL;27040
Cantabria/Cantabria;FURGONETAS;Biometano;1
Cantabria/Cantabria;FURGONETAS;Diesel;23057
Cantabria/Cantabria;FURGONETAS;Eléctrico;42
Cantabria/Cantabria;FURGONETAS;Gas Licuado de Petroleo;108
Cantabria/Cantabria;FURGONETAS;Gas Natural Comprimido;2
Cantabria/Cantabria;FURGONETAS;Gasolina;3827
Cantabria/Cantabria;FURGONETAS;Otros;3
Cantabria/Cantabria;MOTOCICLETAS;TOTAL;43429
Cantabria/Cantabria;MOTOCICLETAS;Diesel;108
Cantabria/Cantabria;MOTOCICLETAS;Eléctrico;139
Cantabria/Cantabria;MOTOCICLETAS;Gas Licuado de Petroleo;2
Cantabria/Cantabria;MOTOCICLETAS;Gasolina;43178
Cantabria/Cantabria;MOTOCICLETAS;Sin especificar;2
Cantabria/Cantabria;OTROS VEHÍCULOS;TOTAL;7181
Cantabria/Cantabria;OTROS VEHÍCULOS;Butano;2
Cantabria/Cantabria;OTROS VEHÍCULOS;Diesel;4878
Cantabria/Cantabria;OTROS VEHÍCULOS;Eléctrico;67
Cantabria/Cantabria;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Cantabria/Cantabria;OTROS VEHÍCULOS;Gasolina;1982
Cantabria/Cantabria;OTROS VEHÍCULOS;Otros;5
Cantabria/Cantabria;OTROS VEHÍCULOS;Sin especificar;244
Cantabria/Cantabria;REMOLQUES;TOTAL;3072
Cantabria/Cantabria;REMOLQUES;Sin especificar;3072
Cantabria/Cantabria;SEMIRREMOLQUES;TOTAL;6754
Cantabria/Cantabria;SEMIRREMOLQUES;Sin especificar;6754
Cantabria/Cantabria;TRACTORES INDUSTRIALES;TOTAL;3729
Cantabria/Cantabria;TRACTORES INDUSTRIALES;Diesel;3729
Cantabria/Cantabria;TURISMOS;TOTAL;315282
Cantabria/Cantabria;TURISMOS;Biodiesel;2
Cantabria/Cantabria;TURISMOS;Butano;2
Cantabria/Cantabria;TURISMOS;Diesel;186453
Cantabria/Cantabria;TURISMOS;Eléctrico;459
Cantabria/Cantabria;TURISMOS;Etanol;2
Cantabria/Cantabria;TURISMOS;Gas Licuado de Petroleo;719
Cantabria/Cantabria;TURISMOS;Gas Natural Comprimido;24
Cantabria/Cantabria;TURISMOS;Gas Natural Licuado;1
Cantabria/Cantabria;TURISMOS;Gasolina;127570
Cantabria/Cantabria;TURISMOS;Otros;46
Cantabria/Cantabria;TURISMOS;Sin especificar;4
Castilla y León/Ávila;AUTOBUSES;TOTAL;109
Castilla y León/Ávila;AUTOBUSES;Diesel;105
Castilla y León/Ávila;AUTOBUSES;Eléctrico;3
Castilla y León/Ávila;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES HASTA 3500kg;TOTAL;10524
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Diesel;10248
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;12
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Gasolina;263
Castilla y León/Ávila;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;TOTAL;1985
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Diesel;1972
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Ávila;CAMIONES MÁS DE 3500kg;Gasolina;11
Castilla y León/Ávila;CICLOMOTORES;TOTAL;6400
Castilla y León/Ávila;CICLOMOTORES;Diesel;199
Castilla y León/Ávila;CICLOMOTORES;Eléctrico;28
Castilla y León/Ávila;CICLOMOTORES;Gasolina;6173
Castilla y León/Ávila;FURGONETAS;TOTAL;13556
Castilla y León/Ávila;FURGONETAS;Diesel;11360
Castilla y León/Ávila;FURGONETAS;Eléctrico;4
Castilla y León/Ávila;FURGONETAS;Gas Licuado de Petroleo;23
Castilla y León/Ávila;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Ávila;FURGONETAS;Gasolina;2165
Castilla y León/Ávila;FURGONETAS;Otros;1
Castilla y León/Ávila;MOTOCICLETAS;TOTAL;10106
Castilla y León/Ávila;MOTOCICLETAS;Diesel;38
Castilla y León/Ávila;MOTOCICLETAS;Eléctrico;18
Castilla y León/Ávila;MOTOCICLETAS;Gasolina;10050
Castilla y León/Ávila;OTROS VEHÍCULOS;TOTAL;3865
Castilla y León/Ávila;OTROS VEHÍCULOS;Diesel;2588
Castilla y León/Ávila;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gas Natural Licuado;1
Castilla y León/Ávila;OTROS VEHÍCULOS;Gasolina;1218
Castilla y León/Ávila;OTROS VEHÍCULOS;Otros;6
Castilla y León/Ávila;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Ávila;REMOLQUES;TOTAL;1055
Castilla y León/Ávila;REMOLQUES;Sin especificar;1055
Castilla y León/Ávila;SEMIRREMOLQUES;TOTAL;1226
Castilla y León/Ávila;SEMIRREMOLQUES;Sin especificar;1226
Castilla y León/Ávila;TRACTORES INDUSTRIALES;TOTAL;1071
Castilla y León/Ávila;TRACTORES INDUSTRIALES;Diesel;1071
Castilla y León/Ávila;TURISMOS;TOTAL;91744
Castilla y León/Ávila;TURISMOS;Butano;2
Castilla y León/Ávila;TURISMOS;Diesel;57038
Castilla y León/Ávila;TURISMOS;Eléctrico;74
Castilla y León/Ávila;TURISMOS;Gas Licuado de Petroleo;180
Castilla y León/Ávila;TURISMOS;Gas Natural Comprimido;15
Castilla y León/Ávila;TURISMOS;Gasolina;34430
Castilla y León/Ávila;TURISMOS;Hidrógeno;1
Castilla y León/Ávila;TURISMOS;Otros;4
Castilla y León/Burgos;AUTOBUSES;TOTAL;469
Castilla y León/Burgos;AUTOBUSES;Diesel;427
Castilla y León/Burgos;AUTOBUSES;Eléctrico;1
Castilla y León/Burgos;AUTOBUSES;Gas Natural Comprimido;37
Castilla y León/Burgos;AUTOBUSES;Gasolina;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;TOTAL;15202
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Diesel;14852
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Eléctrico;4
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;9
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Gasolina;336
Castilla y León/Burgos;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;TOTAL;3128
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Diesel;3103
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Castilla y León/Burgos;CAMIONES MÁS DE 3500kg;Gasolina;23
Castilla y León/Burgos;CICLOMOTORES;TOTAL;7516
Castilla y León/Burgos;CICLOMOTORES;Diesel;328
Castilla y León/Burgos;CICLOMOTORES;Eléctrico;37
Castilla y León/Burgos;CICLOMOTORES;Gasolina;7151
Castilla y León/Burgos;FURGONETAS;TOTAL;20597
Castilla y León/Burgos;FURGONETAS;Diesel;17639
Castilla y León/Burgos;FURGONETAS;Eléctrico;34
Castilla y León/Burgos;FURGONETAS;Gas Licuado de Petroleo;30
Castilla y León/Burgos;FURGONETAS;Gas Natural Comprimido;15
Castilla y León/Burgos;FURGONETAS;Gasolina;2877
Castilla y León/Burgos;FURGONETAS;Otros;1
Castilla y León/Burgos;FURGONETAS;Sin especificar;1
Castilla y León/Burgos;MOTOCICLETAS;TOTAL;19300
Castilla y León/Burgos;MOTOCICLETAS;Diesel;59
Castilla y León/Burgos;MOTOCICLETAS;Eléctrico;56
Castilla y León/Burgos;MOTOCICLETAS;Gasolina;19182
Castilla y León/Burgos;MOTOCICLETAS;Sin especificar;3
Castilla y León/Burgos;OTROS VEHÍCULOS;TOTAL;6990
Castilla y León/Burgos;OTROS VEHÍCULOS;Diesel;4751
Castilla y León/Burgos;OTROS VEHÍCULOS;Eléctrico;28
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Burgos;OTROS VEHÍCULOS;Gas Natural Licuado;2
Castilla y León/Burgos;OTROS VEHÍCULOS;Gasolina;1956
Castilla y León/Burgos;OTROS VEHÍCULOS;Otros;6
Castilla y León/Burgos;OTROS VEHÍCULOS;Sin especificar;245
Castilla y León/Burgos;OTROS VEHÍCULOS;Solar;1
Castilla y León/Burgos;REMOLQUES;TOTAL;2618
Castilla y León/Burgos;REMOLQUES;Sin especificar;2618
Castilla y León/Burgos;SEMIRREMOLQUES;TOTAL;3481
Castilla y León/Burgos;SEMIRREMOLQUES;Sin especificar;3481
Castilla y León/Burgos;TRACTORES INDUSTRIALES;TOTAL;3161
Castilla y León/Burgos;TRACTORES INDUSTRIALES;Diesel;3161
Castilla y León/Burgos;TURISMOS;TOTAL;195462
Castilla y León/Burgos;TURISMOS;Diesel;112399
Castilla y León/Burgos;TURISMOS;Eléctrico;267
Castilla y León/Burgos;TURISMOS;Etanol;1
Castilla y León/Burgos;TURISMOS;Gas Licuado de Petroleo;304
Castilla y León/Burgos;TURISMOS;Gas Natural Comprimido;52
Castilla y León/Burgos;TURISMOS;Gasolina;82396
Castilla y León/Burgos;TURISMOS;Hidrógeno;1
Castilla y León/Burgos;TURISMOS;Otros;27
Castilla y León/Burgos;TURISMOS;Sin especificar;15
Castilla y León/León;AUTOBUSES;TOTAL;723
Castilla y León/León;AUTOBUSES;Diesel;720
Castilla y León/León;AUTOBUSES;Gas Licuado de Petroleo;1
Castilla y León/León;AUTOBUSES;Gas Natural Comprimido;1
Castilla y León/León;AUTOBUSES;Gasolina;1
Castilla y León/León;CAMIONES HASTA 3500kg;TOTAL;22422
Castilla y León/León;CAMIONES HASTA 3500kg;Diesel;21823
Castilla y León/León;CAMIONES HASTA 3500kg;Eléctrico;5
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla y León/León;CAMIONES HASTA 3500kg;Gas Natural Licuado;2
Castilla y León/León;CAMIONES HASTA 3500kg;Gasolina;575
Castilla y León/León;CAMIONES HASTA 3500kg;Sin especificar;3
Castilla y León/León;CAMIONES MÁS DE 3500kg;TOTAL;4759
Castilla y León/León;CAMIONES MÁS DE 3500kg;Diesel;4735
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/León;CAMIONES MÁS DE 3500kg;Gasolina;22
Castilla y León/León;CICLOMOTORES;TOTAL;15805
Castilla y León/León;CICLOMOTORES;Diesel;352
Castilla y León/León;CICLOMOTORES;Eléctrico;71
Castilla y León/León;CICLOMOTORES;Gasolina;15370
Castilla y León/León;CICLOMOTORES;Sin especificar;12
Castilla y León/León;FURGONETAS;TOTAL;32126
Castilla y León/León;FURGONETAS;Diesel;25963
Castilla y León/León;FURGONETAS;Eléctrico;13
Castilla y León/León;FURGONETAS;Gas Licuado de Petroleo;35
Castilla y León/León;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/León;FURGONETAS;Gasolina;6111
Castilla y León/León;FURGONETAS;Otros;1
Castilla y León/León;MOTOCICLETAS;TOTAL;29167
Castilla y León/León;MOTOCICLETAS;Diesel;76
Castilla y León/León;MOTOCICLETAS;Eléctrico;74
Castilla y León/León;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/León;MOTOCICLETAS;Gasolina;29005
Castilla y León/León;MOTOCICLETAS;Sin especificar;11
Castilla y León/León;OTROS VEHÍCULOS;TOTAL;7030
Castilla y León/León;OTROS VEHÍCULOS;;1
Castilla y León/León;OTROS VEHÍCULOS;Diesel;4528
Castilla y León/León;OTROS VEHÍCULOS;Eléctrico;32
Castilla y León/León;OTROS VEHÍCULOS;Gasolina;2235
Castilla y León/León;OTROS VEHÍCULOS;Otros;5
Castilla y León/León;OTROS VEHÍCULOS;Sin especificar;229
